# time   MOSI  MISO
2.04690  e4  c8
2.04721  00  9c
2.04749  b2  6a
2.04779  00  5a
2.04806  00  00
2.04833  00  25

2.09400  90  00
2.09428  00  20
2.09455  00  80
2.09485  0a  00
2.09511  00  aa
2.09538  b0  00
2.09567  00  16
2.09594  00  16
2.09621  a0  50
2.09650  00  00
2.09676  e4  c8
2.09708  00  9c
2.09735  b2  6a
2.09765  00  5a
2.09792  00  00
2.09819  00  25

2.14387  90  00
2.14416  00  20
2.14443  00  80
2.14473  0a  00
2.14500  00  aa
2.14526  b0  00
2.14555  00  16
2.14582  00  16
2.14609  a0  50
2.14637  00  00
2.14664  e4  c8
2.14696  00  9c
2.14722  b2  6a
2.14753  00  5a
2.14779  00  00
2.14806  00  25

2.19374  90  00
2.19403  00  20
2.19431  00  80
2.19460  0a  00
2.19487  00  aa
2.19513  b0  00
2.19543  00  16
2.19569  00  16
2.19597  a0  50
2.19626  00  00
2.19652  e4  c8
2.19683  00  9c
2.19710  b2  6a
2.19740  00  5a
2.19766  00  00
2.19793  00  25

2.24362  90  00
2.24390  00  20
2.24418  00  84
2.24458  0a  00
2.24485  00  aa
2.24512  b0  00
2.24541  00  16
2.24568  00  16
2.24595  a0  50
2.24624  00  00
2.24651  e4  c8
2.24683  00  9c
2.24710  b2  6a
2.24739  00  5a
2.24766  00  00
2.24793  00  25

2.29349  90  00
2.29377  00  20
2.29405  00  84
2.29434  0a  00
2.29461  00  aa
2.29488  b0  00
2.29517  00  16
2.29543  00  16
2.29571  a0  50
2.29599  00  00
2.29626  e4  c8
2.29658  00  9c
2.29685  b2  6a
2.29715  00  5a
2.29741  00  00
2.29768  00  25

2.34336  90  00
2.34364  00  20
2.34392  00  84
2.34422  0a  00
2.34450  00  aa
2.34477  b0  00
2.34506  00  16
2.34532  00  16
2.34559  a0  50
2.34588  00  00
2.34616  e4  c8
2.34647  00  9c
2.34674  b2  6a
2.34704  00  5a
2.34731  00  00
2.34758  00  25

2.39323  90  00
2.39352  00  20
2.39379  00  90
2.39419  0a  00
2.39446  00  aa
2.39474  b0  00
2.39503  00  16
2.39530  00  16
2.39556  a0  50
2.39585  00  00
2.39611  e4  c8
2.39643  00  9c
2.39670  b2  6a
2.39699  00  5a
2.39726  00  00
2.39753  00  25

2.44311  90  00
2.44340  00  20
2.44367  00  80
2.44407  0a  00
2.44434  00  aa
2.44462  b0  00
2.44492  00  16
2.44518  00  16
2.44545  a0  50
2.44574  00  00
2.44601  e4  c8
2.44633  00  9c
2.44660  b2  6a
2.44690  00  5a
2.44717  00  00
2.44744  00  25

2.49298  90  00
2.49327  00  20
2.49355  00  90
2.49395  0a  00
2.49421  00  aa
2.49448  b0  00
2.49477  00  16
2.49503  00  16
2.49530  a0  50
2.49559  00  00
2.49585  e4  c8
2.49617  00  9c
2.49644  b2  6a
2.49675  00  5a
2.49702  00  00
2.49729  00  25

2.54286  90  00
2.54314  00  20
2.54342  00  90
2.54372  0a  00
2.54398  00  aa
2.54425  b0  00
2.54454  00  16
2.54480  00  16
2.54508  a0  50
2.54536  00  00
2.54563  e4  c8
2.54595  00  9c
2.54622  b2  6a
2.54651  00  5a
2.54678  00  00
2.54705  00  25

2.59273  90  00
2.59302  00  20
2.59329  00  90
2.59359  0a  00
2.59386  00  aa
2.59412  b0  00
2.59441  00  16
2.59468  00  16
2.59495  a0  50
2.59523  00  00
2.59550  e4  c8
2.59582  00  9c
2.59608  b2  6a
2.59639  00  5a
2.59665  00  00
2.59692  00  25

2.64260  90  00
2.64289  00  20
2.64317  00  90
2.64346  0a  00
2.64373  00  aa
2.64399  b0  00
2.64429  00  16
2.64456  00  16
2.64483  a0  50
2.64512  00  00
2.64539  e4  c8
2.64570  00  9c
2.64597  b2  6a
2.64627  00  5a
2.64654  00  00
2.64681  00  25

2.69248  90  00
2.69276  00  20
2.69304  00  90
2.69334  0a  00
2.69361  00  aa
2.69387  b0  00
2.69417  00  16
2.69443  00  16
2.69470  a0  50
2.69498  00  00
2.69525  e4  c8
2.69557  00  9c
2.69584  b2  6a
2.69614  00  5a
2.69641  00  00
2.69668  00  25

2.74235  90  00
2.74264  00  20
2.74291  00  90
2.74321  0a  00
2.74348  00  aa
2.74375  b0  00
2.74404  00  16
2.74430  00  16
2.74457  a0  50
2.74486  00  00
2.74513  e4  c8
2.74544  00  9c
2.74571  b2  6a
2.74601  00  5a
2.74628  00  00
2.74655  00  25

2.79222  90  00
2.79250  00  20
2.79278  00  90
2.79308  0a  00
2.79334  00  aa
2.79361  b0  00
2.79390  00  16
2.79417  00  16
2.79444  a0  50
