# time   MOSI  MISO
2.67487  00  c2
2.67514  ea  51
2.67546  00  9c
2.67574  00  46
2.67601  00  00
2.67628  00  00
2.67655  00  00
2.67682  e8  00
2.67714  00  22
2.67741  00  16
2.67768  00  00
2.67795  00  00
2.67822  00  00
2.67850  00  00
2.67876  f8  00
2.67905  fc  b3
2.67934  fa  be
2.67964  fe  ba
2.67994  00  c5
2.68031  90  00
2.68059  00  00
2.68087  00  00
2.68115  0a  00
2.68141  00  aa
2.68169  b0  00
2.68197  00  16
2.68224  00  16
2.68251  a0  50
2.68280  00  00
2.68307  e4  c8
2.68339  00  9c
2.68365  b2  6a
2.68396  00  5a
2.68422  00  02
2.68449  00  46

2.69284  f0  00
2.69313  b0  11
2.69342  00  16
2.69368  00  16
2.69395  00  50
2.69425  c0  00
2.69455  00  ff

2.69717  00  b5

2.77426  e0  00
2.77456  00  c2
2.77483  ea  51
2.77515  00  9c
2.77543  00  46
2.77569  00  00
2.77597  00  00
2.77624  00  00
2.77652  e8  00
2.77684  00  22
2.77711  00  16
2.77738  00  00
2.77765  00  00
2.77792  00  00
2.77820  00  00
2.77848  f8  00
2.77877  fc  b3
2.77907  fa  be
2.77936  fe  ba
2.77966  00  c5
2.78003  90  00
2.78034  00  00
2.78062  00  00
2.78089  0a  00
2.78116  00  aa
2.78143  b0  00
2.78172  00  16
2.78198  00  16
2.78225  a0  50
2.78254  00  00
2.78281  e4  c8
2.78313  00  9c
2.78340  b2  6a
2.78370  00  5a
2.78397  00  02
2.78423  00  46

2.79259  f0  00
2.79287  b0  11
2.79316  00  16
2.79342  00  16
2.79369  00  50
2.79399  c0  00
2.79430  00  ff

2.79692  00  b5

2.87400  e0  00
2.87430  00  c2
2.87457  ea  51
2.87490  00  9c
2.87517  00  46
2.87543  00  00
2.87570  00  00
2.87599  00  00
2.87627  e8  00
2.87659  00  22
2.87686  00  16
2.87713  00  00
2.87740  00  00
2.87767  00  00
2.87794  00  00
2.87823  f8  00
2.87852  fc  b3
2.87881  fa  be
2.87911  fe  ba
2.87941  00  c5
2.87978  90  00
2.88008  00  00
2.88036  00  00
2.88063  0a  00
2.88090  00  aa
2.88117  b0  00
2.88147  00  16
2.88174  00  16
2.88201  a0  50
2.88230  00  00
2.88257  e4  c8
2.88288  00  9c
2.88315  b2  6a
2.88345  00  5a
2.88372  00  02
2.88398  00  46

2.89234  f0  00
2.89262  b0  11
2.89291  00  16
2.89318  00  16
2.89345  00  50
2.89375  c0  00
2.89405  00  ff

2.89975  00  b5

2.97474  e0  00
2.97506  00  c2
2.97532  ea  51
2.97565  00  9c
2.97591  00  46
2.97618  00  00
