# time   MOSI  MISO
1.49601  00  46

1.49797  f0  00
1.49826  b0  11
1.49855  00  16
1.49881  00  16
1.49908  00  50
1.49938  c0  00
1.49967  00  00
1.49993  00  00

1.54733  e0  00
1.54764  00  c2
1.54790  ea  51
1.54823  00  9c
1.54850  00  46
1.54877  00  00
1.54904  00  00
1.54931  00  00
1.54959  e8  00
1.54991  00  22
1.55018  00  16
1.55045  00  00
1.55072  00  00
1.55099  00  00
1.55127  00  00
1.55160  f8  00
1.55188  fc  b3
1.55218  fa  be
1.55247  fe  ba
1.55278  00  c5
1.55319  90  00
1.55348  00  00
1.55375  00  90
1.55402  b0  00
1.55431  7f  16
1.55458  ff  16
1.55485  0a  50
1.55512  00  aa
1.55539  b0  00
1.55568  00  16
1.55595  00  16
1.55622  a0  50
1.55651  00  00
1.55678  e4  c8
1.55709  00  9c
1.55736  b2  6a
1.55766  00  5a
1.55792  00  02
1.55819  00  46

1.56015  f0  00
1.56046  b0  11
1.56075  00  16
1.56102  00  16
1.56129  00  50
1.56161  c0  00
1.56190  00  00
1.56216  00  00

1.60782  90  00
1.60811  00  00
1.60839  00  90
1.60883  90  00
1.60911  00  00
1.60943  00  90
1.60974  13  00
1.61001  25  13

1.65156  90  13
1.65184  00  00
1.65212  00  93
1.65268  07  00

1.65539  07  07
1.65585  90  07
1.65614  00  00
1.65641  00  93

1.72929  13  00
1.72955  80  13

1.77094  90  13
1.77123  00  00
1.77151  00  90

1.78100  0e  00
1.78127  0f  0e

1.78315  f0  0f
1.78344  b0  11
1.78373  00  16
1.78400  00  16
1.78427  00  50
1.78457  c0  00
1.78488  00  00
1.78515  00  00

1.83383  e0  00
1.83414  00  c2
1.83440  ea  51
1.83473  00  9c
1.83500  00  46
1.83527  00  00
1.83554  00  00
1.83581  00  00
1.83608  e8  00
1.83640  00  22
1.83668  00  16
1.83695  00  00
1.83722  00  00
1.83749  00  00
1.83776  00  00
1.83807  f8  00
1.83836  fc  b3
1.83865  fa  be
1.83895  fe  ba
1.83926  00  c5
1.83986  90  00
1.84014  00  00
1.84042  00  90
1.84068  b0  00
1.84097  7f  16
1.84124  ff  16
1.84151  0a  50
1.84178  00  aa
1.84205  b0  00
1.84234  00  16
1.84260  00  16
1.84287  a0  50
1.84316  00  00
1.84343  e4  c8
1.84387  00  9c
1.84414  b2  6a
1.84444  00  5a
1.84471  00  02
1.84497  00  46
1.84587  90  00
1.84615  00  00
1.84643  00  90
1.84672  0a  00
1.84699  00  aa
1.84725  b0  00
1.84755  00  16
1.84783  00  16
1.84810  a0  50
1.84839  00  00
1.84866  e4  c8
1.84897  00  9c
1.84924  b2  6a
1.84954  00  5a
1.84982  00  02
1.85009  00  46

1.89657  f0  00
1.89685  b0  11
1.89714  00  16
1.89741  00  16
1.89770  00  50
1.89800  c0  00
1.89829  00  00
1.89856  00  00

1.94801  e0  00
1.94831  00  c2
1.94858  ea  51
1.94891  00  9c
1.94918  00  46
1.94946  00  00
1.94973  00  00
1.95000  00  00
1.95028  e8  00
1.95060  00  22
1.95087  00  16
1.95114  00  00
1.95141  00  00
1.95168  00  00
1.95195  00  00
1.95226  f8  00
1.95256  fc  b3
1.95287  fa  be
1.95317  fe  ba
1.95347  00  c5
1.95402  90  00
1.95431  00  00
1.95459  00  90
1.95485  b0  00
1.95515  7f  16
