# time   MOSI  MISO
0.77398  00  22
0.77427  00  16
0.77454  00  00
0.77481  00  00
0.77508  00  00
0.77537  00  00
0.77568  f8  00
0.77597  fc  b3
0.77627  fa  be
0.77657  fe  ba
0.77687  00  c5
0.77728  90  00
0.77757  00  00
0.77784  00  90
0.77811  b0  00
0.77840  7f  16
0.77867  ff  16
0.77894  0a  50
0.77921  00  aa
0.77949  b0  00
0.77978  00  16
0.78005  00  16
0.78032  a0  50
0.78061  00  00
0.78088  e4  c8
0.78120  00  9c
0.78146  b2  6a
0.78176  00  5a
0.78203  00  02
0.78230  00  46

0.78391  f0  00
0.78419  b0  11
0.78448  00  16
0.78475  00  16
0.78502  00  50
0.78533  c0  00
0.78561  00  00
0.78587  00  00

0.83564  e0  00
0.83595  00  c2
0.83623  ea  51
0.83655  00  9c
0.83682  00  46
0.83709  00  00
0.83736  00  00
0.83763  00  00
0.83791  e8  00
0.83823  00  22
0.83850  00  16
0.83877  00  00
0.83904  00  00
0.83931  00  00
0.83959  00  00
0.83990  f8  00
0.84018  fc  b3
0.84048  fa  be
0.84078  fe  ba
0.84108  00  c5
0.84151  90  00
0.84180  00  00
0.84208  00  90
0.84236  b0  00
0.84265  7f  16
0.84292  ff  16
0.84319  0a  50
0.84346  00  aa
0.84372  b0  00
0.84401  00  16
0.84428  00  16
0.84455  a0  50
0.84484  00  00
0.84511  e4  c8
0.84542  00  9c
0.84569  b2  6a
0.84600  00  5a
0.84637  00  02
0.84665  00  46

0.84827  f0  00
0.84855  b0  11
0.84884  00  16
0.84911  00  16
0.84938  00  50
0.84968  c0  00
0.84997  00  00
0.85023  00  00

0.88503  e0  00
0.88533  00  c2
0.88560  ea  51
0.88593  00  9c
0.88620  00  46
0.88647  00  00
0.88674  00  00
0.88701  00  00
0.88728  e8  00
0.88760  00  22
0.88787  00  16
0.88815  00  00
0.88842  00  00
0.88869  00  00
0.88896  00  00
0.88929  f8  00
0.88958  fc  b3
0.88988  fa  be
0.89017  fe  ba
0.89048  00  c5
0.89089  90  00
0.89117  00  00
0.89145  00  90
0.89172  b0  00
0.89201  7f  16
0.89227  ff  16
0.89254  0a  50
0.89281  00  aa
0.89310  b0  00
0.89339  00  16
0.89366  00  16
0.89393  a0  50
0.89421  00  00
0.89448  e4  c8
0.89480  00  9c
0.89509  b2  6a
0.89539  00  5a
0.89566  00  02
0.89592  00  46

0.89887  f0  00
0.89916  b0  11
0.89945  00  16
0.89972  00  16
0.89999  00  50
0.90029  c0  00
0.90057  00  00
0.90084  00  00

0.93576  e0  00
0.93607  00  c2
0.93634  ea  51
0.93666  00  9c
0.93694  00  46
0.93721  00  00
0.93748  00  00
0.93775  00  00
0.93802  e8  00
0.93834  00  22
0.93861  00  16
0.93889  00  00
0.93915  00  00
0.93942  00  00
0.93970  00  00
0.94003  f8  00
0.94032  fc  b3
0.94061  fa  be
0.94091  fe  ba
0.94121  00  c5
0.94163  90  00
0.94191  00  00
0.94219  00  90
0.94246  b0  00
0.94275  7f  16
0.94302  ff  16
0.94329  0a  50
0.94355  00  aa
0.94382  b0  00
0.94411  00  16
0.94437  00  16
0.94464  a0  50
0.94492  00  00
0.94520  e4  c8
0.94551  00  9c
0.94578  b2  6a
0.94616  00  5a
0.94643  00  02
0.94670  00  46

0.94975  f0  00
0.95004  b0  11
0.95033  00  16
0.95060  00  16
0.95087  00  50
0.95117  c0  00
0.95145  00  00
0.95172  00  00

0.98650  e0  00
0.98680  00  c2
0.98707  ea  51
0.98740  00  9c
0.98767  00  46
0.98794  00  00
0.98821  00  00
0.98848  00  00
0.98877  e8  00
0.98909  00  22
0.98936  00  16
0.98963  00  00
0.98990  00  00
0.99017  00  00
0.99045  00  00
0.99076  f8  00
0.99105  fc  b3
0.99134  fa  be
0.99164  fe  ba
0.99194  00  c5
0.99235  90  00
0.99263  00  00
0.99291  00  90
0.99318  b0  00
0.99347  7f  16
0.99375  ff  16
0.99403  0a  50
0.99429  00  aa
0.99456  b0  00
